state,city,population_percent_change,aggravated assault,arson,arson2,burglary,larceny theft,larceny- theft,motor vehicle theft,murder and nonnegligent manslaughter,property crime,rape,rape1,robbery,unnamed: 13,unnamed: 14,unnamed: 15,unnamed: 16,unnamed: 17,violent crime,population
pennsylvania,sewickley heights,-0.004889993914012902,0.0,0.0,0.0,214.3,552.4,,0.0,0.0,766.7,0.0,0.0,0.0,,,,,,0.0,810.0
connecticut,seymour,-0.00038731061397145883,25.4,6.1,6.1,146.5,675.9,442.3,101.6,0.0,877.3,10.1,12.1,24.2,,,,,,60.5,16505.0
indiana,seymour,0.006087234391547014,211.8,5.1,5.1,431.2,3541.9,3630.7,306.1,4.1,4296.9,15.2,43.0,28.5,,,,,,274.7,19941.0
missouri,seymour,0.009496874049891302,392.7,0.0,0.0,391.6,1764.2,,138.6,0.0,2294.4,33.5,50.1,12.7,,,,,,443.1,2003.0
texas,seymour,-0.0007674576678021738,235.1,0.0,0.0,358.0,1133.4,615.4,76.1,0.0,1463.9,38.2,19.2,7.4,,,,,,273.1,2600.0
wisconsin,seymour,0.002027233479519497,150.8,0.0,0.0,58.1,754.9,1007.5,17.4,11.5,880.9,0.0,86.5,0.0,,,,,,196.9,3474.0
pennsylvania,shade township,-0.008314790275946948,25.0,0.0,0.0,37.8,187.7,,0.0,0.0,225.5,0.0,0.0,0.0,,,,,,25.0,2602.0
oklahoma,shady point,0.001004006658248624,33.5,0.0,0.0,134.1,50.3,0.0,133.9,0.0,301.4,0.0,0.0,33.4,,,,,,66.9,998.0
ohio,shadyside,0.0,0.0,0.0,,81.1,54.0,,27.0,0.0,162.1,0.0,,0.0,,,,,,0.0,3701.0
california,shafter,0.0294815548096945,177.0,60.7,48.1,774.1,1423.1,1456.8,640.7,2.2,2844.6,33.9,25.5,47.1,,,,,,256.8,20456.0
minnesota,shakopee,0.00788384049554347,93.0,2.4,1.2,215.4,1664.8,1496.7,107.1,2.0,1953.7,55.6,62.5,28.4,,,,,,181.7,41892.0
pennsylvania,shaler township,-0.006720583488662002,43.4,5.9,0.0,114.8,704.4,,19.4,0.0,838.6,1.2,0.0,12.3,,,,,,56.6,28039.0
north carolina,shallotte,0.027949436393636784,104.3,0.0,0.0,671.4,3591.4,6301.2,181.0,9.1,4985.8,,22.7,68.7,,,,,,247.5,4396.0
texas,shallowater,0.002352012845186602,0.0,0.0,0.0,795.0,482.8,,182.3,0.0,1460.1,0.0,0.0,13.0,,,,,,13.0,2560.0
pennsylvania,shamokin,-0.008541430155556196,325.2,32.7,0.0,436.6,1668.7,,134.1,10.5,2239.5,28.3,14.2,52.8,,,,,,413.2,7020.0
pennsylvania,shamokin dam,0.0018951793137593764,273.5,0.0,0.0,29.0,561.5,58.0,29.0,0.0,493.6,0.0,0.0,0.0,,,,,,273.5,1723.0
texas,shamrock,-0.02155575006561783,82.8,0.0,0.0,363.3,431.2,,32.9,0.0,827.4,0.0,0.0,32.9,,,,,,115.7,1953.0
new york,shandaken town,-0.0035585582632218227,33.4,0.0,0.0,167.7,849.0,271.5,16.8,0.0,889.1,0.0,0.0,0.0,,,,,,33.4,2947.0
illinois,shannon,-0.00427650888196629,0.0,0.0,0.0,0.0,191.3,,0.0,0.0,191.3,0.0,0.0,0.0,,,,,,0.0,697.0
arkansas,shannon hills,0.010372335335401495,158.1,0.0,12.4,316.6,684.2,522.8,170.1,0.0,1130.5,0.0,62.2,6.2,,,,,,195.5,4017.0
massachusetts,sharon,0.007800630611148218,35.9,1.8,2.6,64.2,237.7,173.9,16.2,0.0,305.3,7.3,18.7,7.6,,,,,,55.3,18973.0
pennsylvania,sharon,-0.010689234352858956,230.1,42.4,60.1,842.3,2305.8,,143.8,18.7,3291.9,87.2,90.2,134.4,,,,,,471.2,13154.0
tennessee,sharon,-0.00043849569052800685,285.3,0.0,54.9,505.5,962.9,768.4,197.9,0.0,1627.4,36.6,0.0,88.5,,,,,,395.7,911.0
wisconsin,sharon,-0.004430526023308512,50.8,21.1,0.0,126.4,205.7,0.0,37.8,0.0,328.8,0.0,0.0,12.7,,,,,,63.5,1559.0
pennsylvania,sharon hill,-0.00017522310640261107,574.6,0.0,0.0,328.8,3157.4,,219.2,4.4,3705.4,11.7,88.0,162.3,,,,,,772.0,5705.0
ohio,sharon township,-0.02488769935659174,0.0,0.0,0.0,124.0,1365.7,,41.3,0.0,1530.9,0.0,0.0,0.0,,,,,,0.0,2390.0
pennsylvania,sharpsburg,-0.006493670465201884,574.8,0.0,0.0,256.6,738.6,,109.0,9.8,1104.3,0.0,0.0,19.9,,,,,,604.5,3344.0
pennsylvania,sharpsville,-0.00889937699763832,214.3,0.0,0.0,276.9,1389.5,1051.1,14.3,4.7,1612.9,8.1,36.7,4.8,,,,,,243.3,4091.0
oklahoma,shattuck,-0.013432847344959087,0.0,0.0,0.0,385.3,305.8,468.8,25.0,0.0,770.4,0.0,156.2,0.0,,,,,,104.2,1280.0
texas,shavano park,0.028900795706637172,20.1,0.0,0.0,261.0,1154.4,394.9,32.9,0.0,1296.4,0.0,0.0,16.6,,,,,,36.7,4052.0
new york,shawangunk town,-0.004036412676530987,21.3,0.0,3.6,78.3,395.4,216.6,24.9,0.0,453.9,7.1,3.6,0.0,,,,,,26.7,13853.0
wisconsin,shawano,-0.0074234611969081765,196.9,7.4,11.1,365.1,3574.4,,141.2,0.0,4080.7,22.4,66.6,13.8,,,,,,241.2,8936.0
kansas,shawnee,0.0034070984915297586,156.8,13.2,12.1,196.1,1312.6,,214.9,2.1,1745.1,32.0,19.0,20.4,,,,,,206.2,66300.0
oklahoma,shawnee,0.00024047431905049876,810.1,19.0,15.8,1114.6,3281.6,3218.8,461.6,5.7,4845.3,78.3,77.3,65.9,,,,,,959.6,31627.0
ohio,shawnee township,-0.0025353438404323025,36.4,8.2,0.0,209.3,778.6,696.7,34.6,1.7,1006.1,30.2,29.0,16.5,,,,,,84.2,12056.0
illinois,shawneetown,-0.006846292114553787,281.9,0.0,44.8,528.3,765.6,806.5,87.2,0.0,1389.3,28.9,0.0,17.4,,,,,,316.6,1116.0
wisconsin,sheboygan,-0.0026108393683388353,244.9,11.7,15.5,212.1,1705.1,1407.3,58.1,0.4,1915.7,56.0,91.1,23.1,,,,,,332.9,48035.0
wisconsin,sheboygan falls,0.0031758729355186865,12.7,4.3,0.0,81.1,625.8,566.3,25.3,2.5,720.3,12.6,19.0,5.1,,,,,,33.0,7947.0
alabama,sheffield,-0.00939366144128928,535.8,,,1036.9,2889.9,,384.1,2.8,4310.9,128.9,99.8,99.4,,,,,,759.5,8914.0
ohio,sheffield lake,-0.001635384852412436,7.4,11.2,5.6,200.9,769.1,592.9,33.4,7.5,944.6,22.3,55.8,11.1,,,,,,70.7,8939.0
missouri,shelbina,-0.0024752360037284538,185.8,0.0,0.0,144.4,1236.7,,62.0,0.0,1443.1,61.6,124.2,0.0,,,,,,268.3,1610.0
massachusetts,shelburne,-0.006959503017285984,0.0,0.0,0.0,217.2,553.2,,40.9,0.0,811.3,18.1,0.0,0.0,,,,,,13.6,1842.0
vermont,shelburne,-0.0008379038305322828,20.3,0.0,0.0,122.1,524.8,1260.0,40.7,0.0,834.7,4.3,0.0,2.6,,,,,,25.5,7857.0
michigan,shelby,0.00321423395677356,246.1,0.0,0.0,147.8,1287.8,1820.9,24.8,0.0,1726.9,99.1,0.0,0.0,,,,,,295.6,2032.0
north carolina,shelby,-0.004982976474924072,501.8,32.1,,1048.4,2450.5,,190.6,17.3,3689.5,,,175.5,,,,,,739.1,20168.0
ohio,shelby,-0.0009089301748892442,60.0,11.1,5.6,592.9,2192.9,1878.4,40.0,0.0,2762.9,44.4,83.4,13.3,,,,,,133.4,8997.0
michigan,shelby township,0.008036113206193463,75.5,3.4,0.6,98.5,627.5,459.1,60.8,0.5,753.1,48.3,36.2,5.0,,,,,,124.5,80806.0
indiana,shelbyville,0.0019324407929706133,1046.7,,0.0,377.1,2677.0,1678.5,211.0,0.0,3065.4,15.7,15.5,35.5,,,,,,1104.5,19362.0
kentucky,shelbyville,0.016809718851416466,35.4,8.6,3.2,345.3,1197.2,1318.7,117.0,3.8,1683.8,27.7,24.5,62.0,,,,,,127.6,16531.0
tennessee,shelbyville,0.007955407480860766,635.2,10.9,11.5,556.0,2347.0,2329.8,226.3,1.9,3125.9,57.3,61.7,61.9,,,,,,758.1,22062.0
iowa,sheldon,0.0017686920203343615,236.0,0.0,0.0,412.7,812.5,,85.2,0.0,1310.3,49.2,39.2,0.0,,,,,,281.9,5102.0
idaho,shelley,0.0023680706822950537,92.3,0.0,0.0,233.9,1066.8,791.3,169.7,0.0,1415.3,22.9,22.9,4.6,,,,,,119.8,4423.0
new york,shelter island town,0.0016535690220378374,41.3,0.0,,144.6,970.7,,0.0,0.0,1115.2,0.0,,0.0,,,,,,41.3,2423.0
connecticut,shelton,-0.0021035484017258854,25.0,2.4,2.4,206.7,602.4,530.4,92.8,0.5,887.5,16.0,13.3,23.1,,,,,,63.5,41287.0
washington,shelton,0.013447713470944311,248.4,16.6,4.8,859.8,4829.4,4649.2,451.3,0.0,6104.5,83.4,130.9,62.1,,,,,,412.9,10432.0
iowa,shenandoah,-0.005863716422659815,114.5,10.0,0.0,215.7,949.7,535.1,47.3,6.9,1074.4,10.0,0.0,0.0,,,,,,128.0,4859.0
pennsylvania,shenandoah,-0.007624430899927592,347.7,55.2,,414.1,1149.6,,89.0,6.8,1652.7,34.6,,55.2,,,,,,444.3,4779.0
texas,shenandoah,0.0182473849643614,114.7,11.1,0.0,530.0,6961.5,7377.3,609.7,6.9,8184.4,11.1,114.4,163.3,,,,,,337.3,3077.0
virginia,shenandoah,-0.0011097811636227028,25.7,0.0,0.0,179.7,1072.1,1156.3,137.1,0.0,1405.8,14.3,0.0,8.6,,,,,,42.9,2335.0
pennsylvania,"shenango township, lawrence county",-0.005904121572072207,71.8,13.6,0.0,222.8,613.6,,54.6,0.0,890.9,0.0,0.0,13.8,,,,,,85.5,7253.0
pennsylvania,"shenango township, mercer county",-0.011881578576804941,203.5,0.0,0.0,247.7,777.7,,8.7,0.0,1034.2,53.4,0.0,35.3,,,,,,274.4,3720.0
michigan,shepherd,-0.0022678844285185518,66.6,44.3,0.0,198.5,1010.3,470.1,26.4,0.0,1127.1,0.0,66.6,0.0,,,,,,93.2,1489.0
west virginia,shepherdstown,0.0,113.8,0.0,,113.8,227.7,,0.0,0.0,341.5,0.0,,0.0,,,,,,113.8,1757.0
kentucky,shepherdsville,0.008607820221450568,89.9,8.2,4.1,584.5,2302.0,1470.2,383.6,1.7,3103.6,68.6,44.6,70.5,,,,,,221.0,12515.0
massachusetts,sherborn,0.00238627095324051,69.2,0.0,0.0,86.7,259.7,,17.3,0.0,363.7,23.1,23.2,11.5,,,,,,103.9,4351.0
minnesota,sherburn,0.00461250357469023,45.9,0.0,0.0,91.8,91.8,,45.9,0.0,229.6,0.0,0.0,0.0,,,,,,45.9,1089.0
new york,sherburne village,-0.005885380324809453,0.0,0.0,0.0,45.2,812.1,998.5,0.0,0.0,894.6,0.0,37.7,15.3,,,,,,30.4,1302.0
arkansas,sheridan,0.002071752600190102,179.6,0.0,0.0,539.4,3208.7,,179.5,4.1,3971.2,108.7,50.6,24.5,,,,,,293.8,4954.0
colorado,sheridan,0.007045246255347637,326.0,16.3,24.2,752.0,6437.7,5920.1,976.6,9.9,8062.8,76.4,73.1,150.5,,,,,,561.4,6233.0
wyoming,sheridan,-0.0015020086168775482,67.9,5.6,13.9,308.4,1601.1,1553.5,93.5,3.3,1993.5,7.4,11.2,4.4,,,,,,84.6,17895.0
illinois,sherman,0.0065653830892971055,38.1,0.0,0.0,131.5,401.4,462.9,4.3,0.0,549.5,14.2,10.5,0.0,,,,,,50.9,4753.0
texas,sherman,0.012872680351426746,229.8,11.3,8.2,627.7,2072.8,1837.1,194.4,5.3,2847.8,73.7,60.9,69.9,,,,,,373.6,43002.0
new york,sherrill,-0.005718021780329652,39.0,0.0,0.0,65.7,319.4,100.3,6.5,0.0,347.7,0.0,0.0,0.0,,,,,,39.0,2991.0
arkansas,sherwood,0.005582998264400896,439.3,8.6,11.2,861.8,2675.4,1988.2,257.1,4.5,3657.0,45.4,51.4,55.0,,,,,,546.6,31435.0
north dakota,sherwood,-0.007904949875885858,131.2,0.0,0.0,1063.0,266.7,,0.0,0.0,1329.7,0.0,0.0,0.0,,,,,,131.2,250.0
oregon,sherwood,0.004827394623989845,37.2,15.4,2.6,91.8,983.1,946.4,68.1,0.0,1130.7,30.8,25.7,5.1,,,,,,69.8,19865.0
pennsylvania,shillington,0.002088477514320841,104.6,0.0,0.0,161.4,997.5,,95.1,0.0,1254.0,6.3,0.0,9.5,,,,,,118.8,5289.0
georgia,shiloh,0.02059475818673473,51.5,0.0,0.0,114.2,76.1,1030.9,0.0,0.0,429.0,0.0,0.0,0.0,,,,,,51.5,485.0
illinois,shiloh,0.002353936489106534,82.6,12.7,7.6,262.8,1101.1,1267.4,51.9,3.1,1449.0,45.7,30.5,30.6,,,,,,155.8,13177.0
texas,shiner,0.003352051384096999,104.4,0.0,0.0,115.8,416.8,91.7,11.5,0.0,462.8,0.0,22.9,11.6,,,,,,127.5,2181.0
pennsylvania,shinglehouse,-0.008589302271895805,302.0,0.0,0.0,0.0,23.0,,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,302.0,1068.0
west virginia,shinnston,-0.003224305737882349,323.0,0.0,,207.6,899.2,,23.1,0.0,1129.9,0.0,,0.0,,,,,,323.0,2164.0
wisconsin,shiocton,-0.0010845894881229556,0.0,0.0,0.0,151.7,1276.9,0.0,65.2,0.0,1238.4,36.1,0.0,0.0,,,,,,21.6,919.0
new jersey,ship bottom,-0.0003492810031477944,34.9,0.0,0.0,229.6,1820.4,1573.4,0.0,0.0,2000.6,0.0,0.0,0.0,,,,,,34.9,1144.0
pennsylvania,shippensburg,0.0020378825762139563,9.0,12.0,0.0,161.7,970.3,,40.4,0.0,1172.4,0.0,35.9,13.5,,,,,,31.4,5584.0
pennsylvania,shippingport,-0.020871892503120937,119.0,0.0,0.0,0.0,356.0,,0.0,0.0,356.0,0.0,0.0,0.0,,,,,,119.0,199.0
pennsylvania,shiremanstown,0.00042336738736548085,47.5,0.0,0.0,31.7,142.4,,0.0,0.0,174.1,0.0,0.0,15.9,,,,,,63.4,1576.0
massachusetts,shirley,0.00638269311512607,162.0,0.0,6.7,93.0,428.6,366.8,44.8,2.7,554.0,9.0,26.6,5.3,,,,,,186.0,7633.0
kentucky,shively,0.0014197211295563505,130.2,2.1,3.2,715.0,2400.1,2171.0,751.0,17.7,3820.3,50.7,60.0,239.2,,,,,,441.5,15845.0
pennsylvania,shohola township,0.006617086993460974,10.7,0.0,0.0,148.9,276.7,,21.7,0.0,447.3,0.0,0.0,0.0,,,,,,10.7,2399.0
texas,shoreacres,-0.004310318286217418,92.4,0.0,0.0,215.8,432.0,,0.0,0.0,647.8,0.0,0.0,0.0,,,,,,92.4,1617.0
washington,shoreline,0.0054212374450646195,68.0,16.1,13.4,558.3,1548.1,1288.1,299.2,0.4,2340.6,,29.7,52.2,,,,,,154.5,57216.0
washington,"shoreline,",0.0,79.5,14.1,,406.1,1262.4,,273.7,1.8,1942.2,,,38.8,,,,,,,56637.0
minnesota,shoreview,0.0,0.0,7.6,,30.2,139.8,,3.8,0.0,173.7,3.8,,3.8,,,,,,7.6,26475.0
illinois,shorewood,0.00946429844663177,63.0,1.9,0.0,101.8,745.1,721.3,48.9,2.4,891.0,39.0,51.6,10.4,,,,,,119.8,17606.0
wisconsin,shorewood,-0.0022246141573564193,57.1,0.0,0.0,178.5,1812.3,1331.6,170.7,0.0,2065.4,0.0,7.5,63.0,,,,,,124.5,13217.0
wisconsin,shorewood hills,-0.009442664408913948,47.1,0.0,0.0,160.4,1520.8,1587.3,113.6,0.0,1808.0,0.0,0.0,18.7,,,,,,65.8,2079.0
new york,shortsville village,-0.0030722332530433993,0.0,0.0,0.0,0.0,0.0,70.5,0.0,0.0,14.1,0.0,0.0,0.0,,,,,,0.0,1419.0
idaho,shoshone,-0.005333297778014834,234.0,0.0,,368.1,601.3,,33.3,0.0,1002.7,33.3,,0.0,,,,,,267.4,1492.0
arizona,show low,0.009435966180525002,305.4,18.4,13.4,439.6,3566.2,2429.6,131.2,1.8,3909.7,27.0,53.2,14.4,,,,,,359.1,11401.0
louisiana,shreveport,-0.010371209930548186,560.0,40.5,42.9,1060.2,3839.3,3686.9,380.5,20.7,5249.5,69.7,74.6,214.5,,,,,,866.9,187556.0
massachusetts,shrewsbury,0.007435504001283233,6.0,1.3,0.0,62.6,277.4,242.2,33.4,0.0,364.5,1.3,1.3,2.7,,,,,,10.0,37983.0
missouri,shrewsbury,-0.004917395604569608,85.7,10.8,0.0,194.7,2617.4,,105.2,12.3,2917.2,16.3,16.3,32.5,,,,,,146.8,6108.0
new jersey,shrewsbury,-0.004168598605825413,33.8,0.0,0.0,205.6,1319.2,1916.5,53.0,0.0,1697.2,0.0,12.0,14.4,,,,,,53.0,4122.0
wisconsin,shullsburg,-0.004445701005009406,27.7,0.0,0.0,194.5,997.0,1598.0,28.0,0.0,1419.9,83.1,0.0,0.0,,,,,,55.4,1189.0
louisiana,sibley,-0.0073524189498018755,0.0,28.1,0.0,136.8,107.1,0.0,17.1,17.0,239.5,0.0,0.0,17.1,,,,,,34.1,1144.0
illinois,sidell,-0.007545314529498359,0.0,0.0,0.0,0.0,0.0,175.4,0.0,0.0,35.1,0.0,0.0,0.0,,,,,,0.0,570.0
montana,sidney,-0.013286632855111113,493.4,43.5,22.5,338.3,1229.4,799.9,146.1,6.3,1627.9,58.9,105.3,2.9,,,,,,580.1,6376.0
nebraska,sidney,-0.01876591194055366,321.6,0.0,0.0,344.7,1676.9,1958.6,69.5,0.0,2161.5,24.5,31.6,11.3,,,,,,359.2,6331.0
ohio,sidney,-0.003859585975054869,57.2,20.9,29.3,703.2,3131.4,2515.0,110.8,2.9,3822.2,87.1,107.6,54.3,,,,,,209.6,20437.0
new york,sidney village,-0.01229547390259611,180.1,0.0,14.0,429.8,2523.2,3050.7,33.0,0.0,3091.5,80.0,84.0,11.2,,,,,,272.9,3573.0
california,sierra madre,-0.005566704957799762,95.5,5.9,9.0,361.6,534.0,421.4,50.3,0.0,923.3,11.9,9.1,12.5,,,,,,118.8,10917.0
arizona,sierra vista,0.003918356801955181,199.8,17.7,11.6,432.0,2284.3,1805.5,127.6,3.2,2748.1,38.1,35.9,38.9,,,,,,279.1,44310.0
california,signal hill,-0.0005325269434764968,308.4,22.8,21.4,881.6,4753.4,4224.0,901.4,3.4,6430.5,71.3,25.6,270.3,,,,,,635.2,11624.0
tennessee,signal mountain,0.0006053970890322891,44.1,0.0,0.0,76.7,357.7,337.0,27.9,0.0,458.2,0.0,11.6,4.7,,,,,,53.4,8605.0
iowa,sigourney,-0.009523761785655172,176.4,50.1,0.0,276.7,933.3,,50.6,0.0,1260.6,50.1,50.6,0.0,,,,,,226.8,1976.0
missouri,sikeston,-0.005053171247187849,550.6,18.3,42.9,816.1,3403.1,,147.2,15.3,4366.5,47.3,12.3,94.9,,,,,,699.4,16129.0
north carolina,siler city,-0.00315076356515942,445.5,12.0,6.1,952.4,3353.0,3095.8,182.4,4.9,4436.4,,157.8,126.4,,,,,,543.6,8237.0
missouri,silex,-0.012946020637991551,0.0,0.0,325.7,79.9,162.3,,0.0,0.0,242.2,0.0,0.0,0.0,,,,,,0.0,301.0
arkansas,siloam springs,0.012989009395535822,282.2,12.0,14.6,666.0,2209.5,1781.3,226.8,2.4,3132.1,90.5,82.5,26.5,,,,,,398.4,17235.0
texas,silsbee,-0.001467201777326399,186.7,0.0,15.0,335.6,2028.5,706.8,145.7,7.5,2179.4,9.9,0.0,18.7,,,,,,220.3,6650.0
colorado,silt,0.011923433748505685,126.4,11.0,0.0,135.5,851.6,373.3,102.2,0.0,993.6,10.9,16.0,6.5,,,,,,145.9,3215.0
minnesota,silver bay,-0.00568405445410014,0.0,0.0,0.0,11.0,27.7,0.0,0.0,0.0,33.2,0.0,0.0,0.0,,,,,,0.0,1764.0
kentucky,silver grove,0.0008912576536750372,44.6,0.0,,401.1,757.6,,0.0,0.0,1158.6,0.0,,0.0,,,,,,44.6,1123.0
minnesota,silver lake,0.0012345564207565385,98.5,40.7,0.0,296.5,1329.1,1353.0,122.9,0.0,1753.4,82.0,0.0,0.0,,,,,,147.6,813.0
pennsylvania,silver lake township,-0.008398542427940359,0.0,0.0,0.0,61.4,288.8,,61.9,0.0,412.1,0.0,0.0,0.0,,,,,,0.0,1600.0
pennsylvania,silver spring township,0.03579083485510104,7.6,8.2,0.0,51.7,624.7,,10.5,0.0,686.9,7.7,5.7,2.9,,,,,,17.7,18078.0
alabama,silverhill,0.007832795916502322,455.4,,,908.3,2472.8,,454.9,0.0,3836.0,0.0,,64.8,,,,,,520.2,772.0
colorado,silverthorne,0.025155220359581953,101.8,22.9,10.8,208.9,2199.6,1536.0,175.0,0.0,2417.6,64.8,32.5,16.4,,,,,,166.8,4948.0
oregon,silverton,0.025300592099397168,70.2,6.8,24.0,321.7,1524.5,1689.6,188.1,2.0,2067.3,16.5,47.7,17.5,,,,,,118.7,10831.0
illinois,silvis,0.00023896102486964388,373.5,0.0,0.0,542.7,2727.7,1698.1,95.2,0.0,3159.7,62.0,59.4,26.5,,,,,,460.9,7538.0
california,simi valley,-0.002280681638243909,83.3,4.7,5.5,217.6,933.4,705.4,89.2,0.6,1194.5,25.7,18.6,33.7,,,,,,140.5,126025.0
colorado,simla,0.002744542653351889,155.8,0.0,0.0,156.6,157.5,311.5,78.7,0.0,469.9,157.5,0.0,0.0,,,,,,234.5,642.0
kentucky,simpsonville,0.017900384842314487,41.9,0.0,0.0,187.3,2865.0,2512.7,114.3,0.0,3096.2,0.0,17.0,64.6,,,,,,113.3,2945.0
south carolina,simpsonville,0.027786467926800507,158.0,11.2,6.3,340.7,2793.4,2208.4,222.6,2.2,3210.5,46.4,46.8,47.4,,,,,,254.2,23682.0
south carolina,"simpsonville, ",0.0,213.9,4.9,,423.0,,,,4.9,,29.2,,29.2,,,,,,277.2,20566.0
connecticut,simsbury,0.008776634557862595,6.5,2.7,0.0,77.1,478.0,480.8,57.3,0.0,612.9,4.1,2.0,8.1,,,,,,17.8,25169.0
pennsylvania,sinking spring,0.0005332806317370764,43.6,0.0,0.0,203.8,929.1,774.4,67.9,19.4,1169.9,24.3,12.2,19.4,,,,,,101.9,4132.0
texas,sinton,-0.014326724636307242,696.1,18.1,0.0,700.0,2604.6,2531.2,148.2,0.0,3438.1,85.0,137.6,32.1,,,,,,834.2,5373.0
iowa,sioux center,0.004738215386465017,17.6,0.0,6.6,35.2,165.1,247.1,4.3,0.0,232.0,0.0,19.6,0.0,,,,,,30.6,7688.0
iowa,sioux city,-0.00025727343838743977,303.5,23.0,18.8,755.6,3054.7,2805.5,338.9,2.1,4086.9,48.4,64.1,72.9,,,,,,434.8,82339.0
south dakota,sioux falls,0.014997769829524499,343.6,20.4,21.0,446.5,2311.5,2316.5,303.2,2.4,3062.1,75.3,65.3,54.4,,,,,,471.6,185628.0
wisconsin,siren,-0.003851156159282554,205.4,86.2,0.0,928.6,4091.8,1818.2,180.8,0.0,4746.5,84.9,0.0,0.0,,,,,,256.3,770.0
south dakota,sisseton,-0.0046396083075817,147.4,13.9,20.6,107.5,424.0,412.7,99.4,0.0,628.6,13.9,41.2,0.0,,,,,,172.2,2423.0
alaska,sitka,-0.007757847665735174,140.3,3.8,5.7,159.1,1734.7,1633.0,92.5,2.3,1966.0,11.3,11.7,23.3,,,,,,177.4,8512.0
alaska,skagway,0.020144073690994357,74.4,0.0,0.0,129.2,1079.8,604.0,52.7,0.0,1166.5,0.0,43.1,0.0,,,,,,91.7,1159.0
new york,skaneateles village,0.00024368354902692957,8.0,13.4,0.0,88.8,979.2,1582.8,16.2,0.0,1204.9,0.0,0.0,8.1,,,,,,16.1,2464.0
oklahoma,skiatook,0.0030877143124354856,107.5,29.2,6.2,589.8,1699.0,1529.7,182.2,0.0,2437.1,41.6,37.3,12.5,,,,,,159.9,8041.0
illinois,skokie,-0.0065342717051557475,162.8,7.8,5.5,330.8,1925.6,2566.5,82.6,1.2,2467.2,23.2,29.9,65.2,,,,,,255.1,63082.0
maine,skowhegan,-0.005036221286964904,123.0,35.9,24.3,427.6,3353.4,2069.6,105.8,0.0,3630.0,147.5,85.1,26.4,,,,,,271.9,8214.0
georgia,sky valley,-0.00751851434156614,0.0,0.0,,375.9,753.3,,0.0,0.0,1129.2,,,0.0,,,,,,0.0,264.0
washington,skykomish,0.0,0.0,,0.0,888.9,,0.0,0.0,0.0,888.9,,0.0,0.0,,,,,,0.0,225.0
pennsylvania,slate belt regional,0.003755689135485518,196.1,8.1,8.1,145.3,925.1,,32.2,0.0,1102.6,52.4,24.2,10.8,,,,,,249.9,12451.0
missouri,slater,-0.01362825428718395,109.9,0.0,0.0,347.5,1625.2,,73.1,18.2,2045.7,0.0,0.0,0.0,,,,,,128.1,1797.0
pennsylvania,slatington,0.0035731150872979622,35.0,7.8,0.0,215.7,1737.2,,58.4,0.0,2011.2,0.0,0.0,29.1,,,,,,64.1,4322.0
texas,slaton,-0.005916972005318377,275.0,0.0,17.0,512.9,1255.0,2365.2,184.7,4.1,2230.1,49.5,25.3,37.4,,,,,,353.9,5877.0
minnesota,slayton,-0.00818323664183851,59.6,0.0,0.0,59.4,956.2,50.5,19.5,0.0,854.0,48.7,0.0,0.0,,,,,,88.8,1979.0
minnesota,sleepy eye,-0.004713008937203389,53.2,0.0,14.9,100.2,220.6,358.5,35.6,5.9,384.0,39.4,59.4,0.0,,,,,,106.5,3347.0
illinois,sleepy hollow,-0.004520967254210251,24.0,0.0,0.0,30.1,254.6,275.0,0.0,0.0,288.8,0.0,15.0,0.0,,,,,,30.0,3273.0
new york,sleepy hollow village,-0.004134717195353965,26.7,9.7,0.0,41.3,100.3,0.0,9.7,2.4,126.2,0.0,0.0,4.8,,,,,,34.0,10080.0
louisiana,slidell,0.00015853108780583547,240.4,2.4,1.8,421.4,3413.9,2427.3,150.2,5.7,3788.2,29.8,23.2,58.6,,,,,,331.9,27768.0
wisconsin,slinger,0.012544731542543985,44.1,0.0,0.0,89.8,1231.1,1085.6,37.2,0.0,1329.1,54.8,0.0,11.0,,,,,,66.0,5527.0
pennsylvania,slippery rock,-0.0019712752575203885,125.9,0.0,0.0,91.0,917.4,,0.0,0.0,1008.4,18.6,56.0,21.0,,,,,,174.8,3537.0
alabama,slocomb,-0.009137009456804734,280.8,,,688.8,1403.2,,51.0,0.0,2143.0,0.0,153.7,0.0,,,,,,357.7,1952.0
pennsylvania,smethport,-0.008633846212383056,97.1,0.0,0.0,64.2,256.6,588.2,0.0,0.0,403.8,32.4,0.0,0.0,,,,,,113.3,1530.0
pennsylvania,smith township,-0.002683436424508967,262.8,0.0,11.4,142.8,114.4,321.0,45.8,0.0,354.6,0.0,0.0,5.7,,,,,,268.5,4362.0
north carolina,smithfield,0.015575604707424251,405.5,20.8,3.9,659.0,3824.6,3004.2,138.8,6.0,4417.3,,38.8,143.4,,,,,,669.7,12882.0
rhode island,smithfield,0.0023477897685253435,31.3,3.1,6.9,119.8,841.8,784.8,28.6,0.0,978.8,20.0,16.0,6.4,,,,,,56.2,21790.0
utah,smithfield,0.0014933890751906986,5.9,0.0,0.0,117.6,260.2,,38.5,3.0,416.3,45.4,43.8,5.9,,,,,,50.4,11409.0
virginia,smithfield,0.003549563354012575,130.4,7.9,0.0,147.3,1154.0,1508.5,128.2,4.7,1500.4,12.0,0.0,30.9,,,,,,173.1,8485.0
