city,city_code,latitude,longitude,reverse_address,state,ZRIFAH
hillsboro,34213|8515|42763,32.0109886,-97.1300061,"75 N Waco St, Hillsboro, TX 76645, USA",texas,0.796
hitchcock,27606|15500|41023,29.3482905,-95.0160368,"7727 Hwy 6, Hitchcock, TX 77563, USA",texas,0.994
hondo,24603|15493|39992,29.3474565,-99.1414249,"1115 19th St, Hondo, TX 78861, USA",texas,0.902
honey grove,29071|9644|45350,33.5834377,-95.9099681,"515 5th St, Honey Grove, TX 75446, USA",texas,0.798
hooks,34804|14685|45318,33.4662328,-94.2885306,"5 E Ave A, Hooks, TX 75561, USA",texas,0.688
horseshoe bay,23384|4025|51435,30.5421579,-98.3882723,"311 Mayapple, Horseshoe Bay, TX 78657, United States",texas,0.922
houston,19470|4|36155,29.7604267,-95.3698028,"998 Bagby St, Houston, TX 77002, USA",texas,1.014
howe town,35255|12465|54106,33.5087196,-96.6122117,"401 N Denny St, Howe, TX 75459, USA",texas,0.918
hubbard,33868|12498|47553,31.8484935,-96.797215,"105 NE 4th St, Hubbard, TX 76648, USA",texas,0.766
hughes springs,28908|15280|45030,32.998462,-94.6307585,"202 E 1st, Hughes Springs, TX 75656, USA",texas,
humble,24613|5180|40014,29.99883119999999,-95.2621553,"402 1st St E, Humble, TX 77338, USA",texas,0.826
huntington,26945|6101|41757,31.2776873,-94.576594,"102 N Main St, Huntington, TX 75949, USA",texas,0.814
huntsville,36915|20224|737,30.7235263,-95.5507771,"1100 University Ave, Huntsville, TX 77340, USA",texas,0.792
hurst,37549|20851|1299,32.8234621,-97.1705678,"201 W Pipeline Rd, Hurst, TX 76053, USA",texas,0.95
hutchins,28819|10284|44837,32.6492999,-96.7130521,"301 N Main St, Hutchins, TX 75141, USA",texas,0.994
hutto,38101|21350|2358,30.54269949999999,-97.5466702,"0, Hutto, TX 78634, United States",texas,0.872
idalou,33845|15002|46453,33.6664733,-101.6829424,"Idalou, Idalou, TX 79329, USA",texas,0.706
ingleside,25573|5878|42646,27.8778026,-97.211657,"2778 Main St, Ingleside, TX 78362, USA",texas,1.04
ingram,26420|7876|48292,30.0774307,-99.2403213,"3368 Junction Hwy, Ingram, TX 78025, USA",texas,0.918
iowa park,44554|27130|4676,33.9514847,-98.6686709,"1710 NW Access Rd US Hwy 287 W, Iowa Park, TX 76367, United States",texas,0.672
irving,19577|107|36268,32.8140177,-96.9488945,"301 W Irving Blvd, Irving, TX 75060, USA",texas,1.036
italy town,34445|10146|47239,32.1840381,-96.8847194,"124 E Main St, Italy, TX 76651, USA",texas,0.856
itasca,34483|10673|48991,32.1595947,-97.1500074,"Reece Ranch Airport-20TE, RR 1, Itasca, TX 76055, USA",texas,0.79
jacksboro,28087|8929|43088,33.2184477,-98.1586558,"100 E Belknap St, Jacksboro, TX 76458, USA",texas,
jacksonville,24974|5383|41003,31.963778,-95.2705042,"402 E Rusk St, Jacksonville, TX 75766, USA",texas,0.824
jarrell,44630|26041|6708,30.8249094,-97.604454,"12820 Interstate 35 Frontage Rd, Jarrell, TX 76537, USA",texas,0.944
jasper,24483|5211|39547,30.9201995,-93.9965759,"144 S Wheeler St, Jasper, TX 75951, USA",texas,
jefferson,25150|5721|41445,32.7573626,-94.3451926,"125 N Polk St, Jefferson, TX 75657, USA",texas,0.55
johnson city,29087|15631|45378,30.2767408,-98.4119811,"117 E Main St, Johnson City, TX 78636, USA",texas,1.03
joshua,23645|7177|39418,32.4615291,-97.3880731,"100 N Main St, Joshua, TX 76058, USA",texas,0.904
jourdanton,19130|44053,28.9180294,-98.5464068,"1204 Zanderson Ave, Jourdanton, TX 78026, USA",texas,1.24
junction,29463|19173|46166,30.4893555,-99.7720109,"1014 Main St, Junction, TX 76849, USA",texas,0.828
karnes city,34783|11002|44857,28.8849772,-97.9008355,"103 E Calvert, Karnes City, TX 78118, USA",texas,0.702
katy,20604|3014|37290,29.7857853,-95.8243956,"5819 Hwy Blvd, Katy, TX 77493, USA",texas,0.852
kaufman,24379|5134|39141,32.5890238,-96.3088693,"100 N Washington St, Kaufman, TX 75142, USA",texas,0.898
keene,31149|13217|49805,32.3968092,-97.3239042,"103 N Fairview St, Keene, TX 76059, USA",texas,0.866
keller,37396|20709|1597,32.9341893,-97.229298,"988-990 Keller Pkwy, Keller, TX 76248, USA",texas,0.992
kemah,30855|15852|49081,29.5427297,-95.0204837,"625 TX-146, Kemah, TX 77565, USA",texas,0.99
kenedy,27973|11796|42743,28.8191468,-97.8486123,"151-199 W Main St, Kenedy, TX 78119, USA",texas,0.692
kennedale,41865|25299|6268,32.646801,-97.2258465,"321 W 3rd St, Kennedale, TX 76060, USA",texas,0.896
kerens,35341|15899|56696,32.1332079,-96.2277529,"111 NE 2nd St, Kerens, TX 75144, USA",texas,0.736
kermit,43112|34707|8735,31.8576265,-103.0926652,"201 E Austin St, Kermit, TX 79745, USA",texas,0.686
kerrville,20786|1455|64831,30.0474332,-99.1403189,"222 Sidney Baker St, Kerrville, TX 78028, USA",texas,0.902
kilgore,24861|5526|40668,32.3862619,-94.8757709,"706 Houston St, Kilgore, TX 75662, USA",texas,0.662
killeen,19635|162|36329,31.1171194,-97.7277959,"325 E Veterans Memorial Blvd, Killeen, TX 76541, USA",texas,0.628
kingsville,23540|4176|38108,27.5158689,-97.856109,"150-198 S 14th St, Kingsville, TX 78363, USA",texas,0.798
kirbyville,25597|6324|42720,30.6604815,-93.8926809,"211 E Main St, Kirbyville, TX 75956, USA",texas,
knox city town,57643,33.4181509,-99.8189804,"100 N Central Ave, Knox City, TX 79529, USA",texas,
kountze,26810|5228|39793,30.3715975,-94.3124116,"255 E Brown St, Kountze, TX 77625, USA",texas,0.914
kress,54887,34.3664546,-101.7485133,"103 W Main St, Kress, TX 79052, USA",texas,
kyle,21432|2485|37926,29.9891052,-97.8772267,"102 N Burleson St, Kyle, TX 78640, USA",texas,0.86
la feria,27476|5370|39667,26.1589644,-97.8238853,"Box 932, La Feria, TX 78559, United States",texas,0.784
la grange,33750|8309|40843,29.9055033,-96.876647,"71 W Travis St, La Grange, TX 78945, USA",texas,0.868
la joya,30450|15694|48219,26.2470165,-98.4814092,"137 W 1st St, La Joya, TX 78560, USA",texas,0.756
la marque,22397|2654|39567,29.3685674,-94.9713134,"1111 Bayou Rd, La Marque, TX 77568, USA",texas,0.926
la porte,21103|1414|37824,29.6657838,-95.0193728,"100 W Main St, La Porte, TX 77571, USA",texas,0.934
la vernia,61092,29.356348,-98.1155633,"203 W Chihuahua St, La Vernia, TX 78121, USA",texas,
la villa,34936|15756|47988,26.2986827,-97.9286117,"920 N Mike Chapa Rd, La Villa, TX 78562, USA",texas,0.738
lake dallas,26001|6979|44377,33.1192875,-97.0255641,"401 Main St, Lake Dallas, TX 75065, USA",texas,0.948
lake jackson,21364|1835|38124,29.0338575,-95.4343859,"701 Magnolia St, Lake Jackson, TX 77566, USA",texas,0.954
lamesa,33765|8841|42314,32.7376001,-101.950992,"505 N Dallas Ave, Lamesa, TX 79331, USA",texas,
lampasas,22693|3526|40244,31.06378399999999,-98.1816957,"481 US-183, Lampasas, TX 76550, USA",texas,0.552
lancaster,20760|1230|37446,32.5920798,-96.7561082,"Online Store, Lancaster, TX 75146, United States",texas,0.862
laredo,36257|19568|100,27.5035613,-99.5075519,"319 Convent Ave, Laredo, TX 78040, USA",texas,0.838
lavon,32625|13479|59076,33.0276193,-96.4341524,"100 Main St, Lavon, TX 75166, USA",texas,0.864
league city,19852|544|36546,29.5074538,-95.0949303,"111 FM518, League City, TX 77573, USA",texas,0.882
leander,37708|21002|1833,30.5788055,-97.8530686,"183 W South St, Leander, TX 78641, USA",texas,0.866
levelland,25025|5488|41134,33.5873164,-102.37796,"900-914 Houston St, Levelland, TX 79336, USA",texas,
lewisville,19782|326|36474,33.046233,-96.994174,"102 W Main St, Lewisville, TX 75057, USA",texas,0.98
lexington town,28645|15267|44458,30.4190974,-97.0116515,"520 7th St, Lexington, TX 78947, USA",texas,0.846
liberty,16235|41888,30.057993,-94.7954783,"310 Main St, Liberty, TX 77575, USA",texas,
liberty hill,40603|22808|3476,30.6649119,-97.9225161,"3315-3353 Hwy 1869, Liberty Hill, TX 78642, USA",texas,0.876
lindale,30534|15040|48388,32.5156971,-95.4093998,"104 E Hubbard St, Lindale, TX 75771, USA",texas,0.838
linden,29078|18945|45364,33.0123537,-94.3654707,"1551 cr 1126, Linden, TX 75563, United States",texas,
little elm,20477|1259|37196,33.1626193,-96.9375051,"3182 Castaway Ln, Frisco, TX 75034, USA",texas,0.856
littlefield,33767|8742|42579,33.9173148,-102.3249022,"902 Hall Ave, Littlefield, TX 79339, USA",texas,0.696
livingston town,26135|7779|45363,30.711029,-94.9329898,"407 N Washington Ave, Livingston, TX 77351, USA",texas,
llano,26576|7400|53269,30.75934519999999,-98.6750379,"PO Box 878, Llano, TX 78643, United States",texas,0.8
lockhart,24356|5036|39005,29.8849441,-97.6699996,"102 S Colorado St, Lockhart, TX 78644, USA",texas,0.92
lone star,51503,32.9440186,-94.7071506,"236 Germany St, Lone Star, TX 75668, USA",texas,
longview,19831|351|36522,32.5007037,-94.7404891,"200 US-80, Longview, TX 75601, USA",texas,0.728
lorena,32651|13225|59726,31.3865592,-97.2155596,"101 N Bordon St, Lorena, TX 76655, USA",texas,0.85
los fresnos,28869|15107|44954,26.0717438,-97.4763733,"Rancho Buena Vista Arprt-TS94, Los Fresnos, TX 78566, USA",texas,0.752
lubbock,19549|80|36240,33.5778631,-101.8551665,"Ave. Q & 19th, Lubbock, TX 79411, USA",texas,0.752
lufkin,21159|1652|37883,31.3382406,-94.729097,"123 E Shepherd Ave, Lufkin, TX 75901, USA",texas,0.76
luling,34103|15534|42031,29.68050659999999,-97.647498,"Downtown, Luling, TX 78648, United States",texas,0.916
lumberton,22283|2576|39361,30.2657655,-94.1996286,"800 N Main St, Lumberton, TX 77657, USA",texas,0.902
lyford,44000|9577,26.4122916,-97.7897176,"8304 US-77 BUS, Lyford, TX 78569, USA",texas,
lytle,44078,29.233294,-98.7964137,"15101 Main St, Lytle, TX 78052, USA",texas,
madisonville,25526|7684|42522,30.9499111,-95.9116188,"100 S May St, Madisonville, TX 77864, USA",texas,0.794
magnolia,58545,30.2093794,-95.75078150000002,"507 Magnolia Blvd, Magnolia, TX 77355, USA",texas,
malakoff,25963|6989|44171,32.1695965,-96.0124678,"209 S Terry St, Malakoff, TX 75148, USA",texas,0.904
manor,38656|23568|4732,30.3407629,-97.5569456,"116 TX-212 Loop, Manor, TX 78653, USA",texas,0.92
mansfield,36922|20233|753,32.5631924,-97.1416768,"100 E Broad St, Mansfield, TX 76063, USA",texas,0.87
manvel,22101|3809|39064,29.4627365,-95.357994,"8285-8229, County Rd 67, Manvel, TX 77578, United States",texas,0.84
marble falls,22267|3414|39346,30.5782446,-98.2728003,"834 10th St, Marble Falls, TX 78654, USA",texas,0.902
marfa,48261,30.3094622,-104.020623,"101 W San Antonio St, Marfa, TX 79843, USA",texas,
marlin,27729|8419|41772,31.3062874,-96.8980439,"118 TX-7, Marlin, TX 76661, USA",texas,0.624
marshall,21535|1894|38333,32.5448714,-94.3674184,"Old Harrison County Courthouse, Peter Whetstone Square, 200 W Houston St, Marshall, TX 75670, USA",texas,0.622
martindale,28838|15112|44887,29.8454994,-97.8408364,"410 Lockhart St, Martindale, TX 78655, USA",texas,0.952
mathis,34006|18811|50303,28.0944558,-97.8280543,"1 E San Patricio Ave, Mathis, TX 78368, USA",texas,1.012
mcallen,19697|231|36393,26.2034071,-98.2300124,"1630 N 10th St, McAllen, TX 78501, USA",texas,0.774
mckinney,19649|217|36342,33.1972465,-96.6397822,"524 S Central Expy, McKinney, TX 75070, USA",texas,0.838
melissa,23289|3878|45153,33.2859472,-96.5727669,"1701 Cooper St, Melissa, TX 75454, USA",texas,0.826
memphis,30782|19449|48938,34.7247758,-100.5340144,"4071 Noel St, Memphis, TX 79245, USA",texas,0.794
mercedes,26746|4885|37745,26.1497977,-97.9136112,"201 S Texas Ave, Mercedes, TX 78570, USA",texas,0.732
merkel town,44252|28551|9844,32.4706777,-100.0128739,"105 Kent St, Merkel, TX 79536, USA",texas,0.664
mesquite,19690|214|36385,32.76679550000001,-96.5991593,"100 S Galloway Ave, Mesquite, TX 75149, USA",texas,0.96
mexia,25082|5689|41278,31.6798895,-96.482203,"934 US-84, Mexia, TX 76667, USA",texas,0.786
midland,19661|205|36353,31.9973456,-102.0779146,"349 S Big Spring St, Midland, TX 79701, USA",texas,
midlothian,21205|2475|37933,32.482361,-96.9944489,"100 N 8th St, Midlothian, TX 76065, USA",texas,0.952
milford town,51508,32.1245956,-96.945277,"101 Pecan St, Milford, TX 76670, USA",texas,
mineola,39798|22508|4044,32.6631884,-95.4882896,"130 E Broad St, Mineola, TX 75773, USA",texas,0.802
mineral wells,22631|3089|40056,32.8084605,-98.1128223,"103 SE 1st St, Mineral Wells, TX 76067, USA",texas,
mission,20044|513|36731,26.2159066,-98.3252932,"1000 N Conway Ave, Mission, TX 78572, USA",texas,0.768
missouri city,20043|786|36730,29.6185669,-95.5377215,"1531 Hwy 90 Alt, Missouri City, TX 77489, USA",texas,0.756
monahans,43058|28079|8620,31.5942991,-102.8926536,"5168 TX-18, Monahans, TX 79756, USA",texas,0.5
montgomery,20807|1443|37498,30.3882613,-95.6963355,"15349 Summit Park Dr, Montgomery, TX 77356, USA",texas,0.904
morgan,19417|54560,32.0187622,-97.6083551,"1202 Harris, Morgan, TX 76671, USA",texas,
moulton town,31439|15351|50671,29.5749585,-97.1427643,"10 N Lavaca Dr, Moulton, TX 77975, USA",texas,
mount pleasant,64840|21418|1925,33.1567863,-94.968269,"102 N Jefferson Ave, Mt Pleasant, TX 75455, USA",texas,
muleshoe,27856|8523|42310,34.2264676,-102.7238263,"334 W Austin St, Muleshoe, TX 79347, USA",texas,
munday,50832,33.4492628,-99.6228637,"130 N Birch Ave, Munday, TX 76371, USA",texas,
nacogdoches,24233|4886|38063,31.6035129,-94.6554874,"115 E Main St, Nacogdoches, TX 75961, USA",texas,
naples,30205|18961|47680,33.2031774,-94.6802055,"203 E Doc Dodson St, Naples, TX 75568, USA",texas,
nash,12759|49957,33.4423462,-94.130747,"Kings Hwy & New Boston, Nash, TX 75569, USA",texas,0.776
natalia,34709|15588|43221,29.189684,-98.8625269,"1809 TX-132, Natalia, TX 78059, USA",texas,0.848
navasota,24542|5380|39749,30.3879845,-96.0877349,"117 S Lasalle St, Navasota, TX 77868, USA",texas,0.896
nederland,21935|2530|38817,29.9743803,-93.9923965,"1404 Boston Ave, Nederland, TX 77627, USA",texas,0.974
needville,26627|15918|40124,29.3994101,-95.8377297,"3119 School St, Needville, TX 77461, USA",texas,1.002
new boston,24815|8436|40561,33.4598415,-94.4154787,"412 N Merrill St, New Boston, TX 75570, USA",texas,0.764
new braunfels,19881|516|36572,29.7030024,-98.1244531,"770 S Interstate 35, New Braunfels, TX 78130, USA",texas,0.928
newton,34382|9319|44713,30.8485337,-93.7574008,"309 Easy St, Newton, TX 75966, USA",texas,
nixon,34323|15646|46266,29.267464,-97.7644429,"105 S Nixon Ave, Nixon, TX 78140, USA",texas,0.608
nocona,33811|6527|44470,33.7867684,-97.7258626,"104 Sherman St, Nocona, TX 76255, USA",texas,0.51
nolanville,26398|7080|47806,31.0787888,-97.6055693,"207 N Main St, Nolanville, TX 76559, USA",texas,0.692
normangee town,33858|6910|47161,31.0296309,-96.1146805,"15474 PR 4460 Box 511, Normangee, TX 77871, United States",texas,
north richland hills,36876|20192|762,32.8342952,-97.2289029,"4800 Blaney Ave, North Richland Hills, TX 76180, USA",texas,0.934
odessa,19659|197|36350,31.8456816,-102.3676431,"20 E Business Loop 20, Odessa, TX 79761, USA",texas,
olney,45427|29113|9766,33.370663,-98.7528394,"130 E Main St, Olney, TX 76374, USA",texas,
olton,33927|12191|49671,34.1834142,-102.1346258,"511 Main St, Olton, TX 79064, USA",texas,0.714
omaha,30774|18959|48924,33.180677,-94.7440964,"HWY 67 West, Omaha, TX 75571, United States",texas,
onalaska,23236|3703|43867,30.805746,-95.1163261,"517 South Farm to Market Road 356, Onalaska, TX 77360, USA",texas,
orange,27450|15231|39240,30.0929879,-93.7365549,"712 Green Ave, Orange, TX 77630, USA",texas,0.822
orange grove,19233|43191,27.9566843,-97.9369447,"102 S Reynolds, Orange Grove, TX 78372, USA",texas,1.046
ore city,28674|14689|44526,32.8001354,-94.7207634,"100 hwy 259 north, Ore City, TX 75683, USA",texas,0.708
overton,31566|15374|51038,32.2745983,-94.9785515,"208 N Commerce St, Overton, TX 75684, USA",texas,0.574
palacios,25728|6203|43157,28.7080461,-96.217467,"507 Ritchie Ave, Palacios, TX 77465, USA",texas,0.956
palestine,20837|1166|37530,31.7621153,-95.6307891,"135 Southview St, near Nacogdoches, Palestine, TX 75801, United States",texas,0.744
palmer town,34159|12858|57640,32.431252,-96.66777,"101 E Jefferson St, Palmer, TX 75152, USA",texas,0.914
pampa,24344|4986|38909,35.5361559,-100.9598709,"101 S Ballard St, Pampa, TX 79065, USA",texas,0.658
panhandle town,29226|10594|45655,35.3456038,-101.3804447,"412 Main St, Panhandle, TX 79068, USA",texas,
paris,20994|1694|37699,33.6609389,-95.555513,"37 Clarksville St, Paris, TX 75460, USA",texas,
pasadena,19677|201|36374,29.6910625,-95.2091006,"1221 Main St, Pasadena, TX 77506, USA",texas,0.954
pearland,19727|424|36424,29.5635666,-95.2860474,"9707 E Broadway St, Pearland, TX 77584, USA",texas,0.814
pearsall,27604|8283|41010,28.8921939,-99.095033,"307 E Colorado St, Pearsall, TX 78061, USA",texas,0.598
pecos,33746|8330|40674,31.4229124,-103.4932293,"510 E 6th St, Pecos, TX 79772, USA",texas,0.556
penitas,51372,26.2306281,-98.4447412,"1111 South Main Street, Mission, TX 78572, USA",texas,
perryton,24993|19165|41051,36.40003129999999,-100.8026505,"S Loop Road 143, Perryton, TX 79070, United States",texas,1.034
petersburg,52876,33.8695249,-101.5973877,"1624 Main St, Petersburg, TX 79250, USA",texas,
pflugerville,36645|19952|526,30.4548451,-97.6222665,"806 Black Locust Drive East, Pflugerville, TX 78660, USA",texas,0.848
pharr,20088|565|36770,26.1947962,-98.1836216,"100 W U.S. Hwy 83, Pharr, TX 78577, USA",texas,0.774
pilot point,30895|11239|49174,33.396503,-96.9605608,"Keiva Trammell Jackson Bus Services, Pilot Point, TX 76258, USA",texas,1.058
pinehurst,24150|4828|31873|15361|43647,30.1702373,-95.6820191,"35335 TX-249, Pinehurst, TX 77362, USA",texas,0.872
pittsburg,22646|4736|40093,32.9954021,-94.9657688,"132 Jefferson St, Pittsburg, TX 75686, USA",texas,
plainview,23542|4179|38145,34.1847936,-101.7068417,"532 I-27, Plainview, TX 79072, USA",texas,0.662
plano,19543|72|36233,33.0198431,-96.6988856,"1508 K Ave, Plano, TX 75074, USA",texas,0.884
pleasanton,64590|4265|39332,28.967194,-98.4786269,"906 2nd St, Pleasanton, TX 78064, USA",texas,
ponder town,32785|13364|64225,33.1828974,-97.2872402,"1006 FM156, Ponder, TX 76259, USA",texas,0.946
port aransas,23317|3871|46053,27.8339158,-97.0610994,"PO box 2989, Port Aransas, TX 78373, United States",texas,1.718
port arthur,20389|913|37081,29.8849504,-93.939947,"1228 15th St, Port Arthur, TX 77640, USA",texas,0.744
port isabel,23291|6468|45217,26.0734119,-97.2085844,"401-405 S Musina St, Port Isabel, TX 78578, USA",texas,1.268
port lavaca,22591|2832|39974,28.6149968,-96.6260892,"111 E Main St, Port Lavaca, TX 77979, USA",texas,
port neches,24786|5326|40493,29.9913244,-93.9585067,"1025 Port Neches Ave, Port Neches, TX 77651, USA",texas,0.928
portland,22326|2655|39437,27.8772463,-97.3238805,"818 Houston St, Portland, TX 78374, USA",texas,0.968
poteet,39986,29.0405241,-98.5680739,"1229 School Dr, Poteet, TX 78065, USA",texas,
poth town,48068,29.0696917,-98.0819508,"101 S Storts St, Poth, TX 78147, USA",texas,
pottsboro town,25700|14656|64916,33.759271,-96.6694402,"406 Grayson St, Pottsboro, TX 75076, USA",texas,0.888
premont,47638,27.3605947,-98.1236151,"109 W Main St, Premont, TX 78375, USA",texas,
presidio,45279,29.5607383,-104.3721465,"104 O Reilly St, Presidio, TX 79845, USA",texas,
princeton,23716|5832|40048,33.1801161,-96.4980424,"306 N Main St, Princeton, TX 75407, USA",texas,0.956
prosper town,22368|3517|39509,33.2362278,-96.80111,"109 E Broadway St, Prosper, TX 75078, USA",texas,0.838
queen city,28999|9981|45214,33.1487411,-94.15018700000002,"201 Houston St, Queen City, TX 75572, USA",texas,
quitman,42482|25511|7783,32.7959605,-95.4510641,"111 E Goode St, Quitman, TX 75783, USA",texas,0.808
ralls,30670|11309|48685,33.6787302,-101.3844226,"Ralls, Ralls, TX 79357, USA",texas,
ranger,29711|15785|46684,32.4698522,-98.6789477,"1512 E Loop 254, Ranger, TX 76470, USA",texas,0.468
raymondville,39454|8165,26.4814565,-97.783051,"142 S 7th St, Raymondville, TX 78580, USA",texas,
red oak,22621|3380|40038,32.5332101,-96.8153,"Reese Dr, Red Oak, TX 75154, USA",texas,0.89
refugio town,29217|9683|45633,28.3052838,-97.2752704,"101 N Alamo St, Refugio, TX 78377, USA",texas,0.616
richardson,19807|349|36497,32.9483335,-96.7298519,"101 N Greenville Ave, Richardson, TX 75081, USA",texas,0.98
